Num,Header,Shortcut,Subgenus,Genus,Genus2
3062,"KC210145.1 Porcine epidemic diarrhea virus strain AH2012, complete genome",pCoV-Diar,Pedacovirus,Alphacoronavirus,Alphacoronavirus
3063,"JX261936.1 Porcine epidemic diarrhea virus strain CHGD-01, complete genome",pCoV-Diar,Pedacovirus,Alphacoronavirus,Alphacoronavirus
3064,"LM645058.1 Porcine epidemic diarrhea GER/L00719/2014, complete genome",pCoV-Diar,Pedacovirus,Alphacoronavirus,Alphacoronavirus
3065,"LM645057.1 Porcine epidemic diarrhea virus L00721/GER/2014, complete genome",pCoV-Diar,Pedacovirus,Alphacoronavirus,Alphacoronavirus
3066,"OL542832.1 Porcine hemagglutinating encephalomyelitis virus isolate GNU-2113, complete genome",pCoV-hema,Embecovirus,Betacoronavirus,Betacoronavirus
3067,"MF083115.1 Porcine hemagglutinating encephalomyelitis virus strain CC14, complete genome",pCoV-hema,Embecovirus,Betacoronavirus,Betacoronavirus
3068,"KY994645.1 Porcine hemagglutinating encephalomyelitis virus strain JL/2008, complete genome",pCoV-hema,Embecovirus,Betacoronavirus,Betacoronavirus
3069,"DQ011855.1 Porcine hemagglutinating encephalomyelitis virus strain VW572, complete genome",pCoV-hema,Embecovirus,Betacoronavirus,Betacoronavirus
3070,"MW165134.1 Porcine hemagglutinating encephalomyelitis virus strain PHEV/67N/US/1970, complete genome",pCoV-hema,Embecovirus,Betacoronavirus,Betacoronavirus
3071,"KY419112.1 Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU1765/2015, complete genome",pCoV-hema,Embecovirus,Betacoronavirus,Betacoronavirus
3072,"KY419111.1 Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU1727/2015, complete genome",pCoV-hema,Embecovirus,Betacoronavirus,Betacoronavirus
3073,"KY419110.1 Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU1582/2015, complete genome",pCoV-hema,Embecovirus,Betacoronavirus,Betacoronavirus
3074,"KY419109.1 Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU1655/2015, complete genome",pCoV-hema,Embecovirus,Betacoronavirus,Betacoronavirus
3075,"KY419105.1 Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU0582/2015, complete genome",pCoV-hema,Embecovirus,Betacoronavirus,Betacoronavirus
3076,"KY419104.1 Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU0331/2015, complete genome",pCoV-hema,Embecovirus,Betacoronavirus,Betacoronavirus
3077,"KY419103.1 Porcine hemagglutinating encephalomyelitis virus strain PHEV-CoV/swine/USA/15TOSU25049/2015, complete genome",pCoV-hema,Embecovirus,Betacoronavirus,Betacoronavirus
3078,"NC_026011.1 Betacoronavirus HKU24 strain HKU24-R05005I, complete genome",rCoV-HKU24,Embecovirus,Betacoronavirus,Betacoronavirus
3079,"KM349744.1 Betacoronavirus HKU24 strain HKU24-R05010I, complete genome",rCoV-HKU24,Embecovirus,Betacoronavirus,Betacoronavirus
3080,"KM349743.1 Betacoronavirus HKU24 strain HKU24-R05009I, complete genome",rCoV-HKU24,Embecovirus,Betacoronavirus,Betacoronavirus
3081,"NC_032730.1 Lucheng Rn rat coronavirus isolate Lucheng-19, complete genome",rCoV-Lucheng,Luchacovirus,Alphacoronavirus,Alphacoronavirus
3082,"MT820627.1 Lucheng Rn rat coronavirus isolate Lijiang-71, complete genome",rCoV-Lucheng,Luchacovirus,Alphacoronavirus,Alphacoronavirus
3083,"MT820626.1 Lucheng Rn rat coronavirus isolate Ruian-83, complete genome",rCoV-Lucheng,Luchacovirus,Alphacoronavirus,Alphacoronavirus
3084,"MT820625.1 Lucheng Rn rat coronavirus isolate Lijiang-170, complete genome",rCoV-Lucheng,Luchacovirus,Alphacoronavirus,Alphacoronavirus
3085,"KJ601780.1 Deltacoronavirus PDCoV/USA/Ohio137/2014 from USA, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3086,"KJ601779.1 Deltacoronavirus PDCoV/USA/Illinois136/2014 from USA, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3087,"KJ481931.1 Deltacoronavirus PDCoV/USA/Illinois121/2014 from USA, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3088,"MW816149.1 Porcine deltacoronavirus strain CH7328, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3089,"OM777140.1 Porcine deltacoronavirus strain NTU/C253/21, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3090,"OL311152.1 Deltacoronavirus sp. isolate HNU4-3, complete genome",Unc-DeltaCoV,Unclassified,Deltacoronavirus,Deltacoronavirus
3091,"OL311151.1 Deltacoronavirus sp. isolate HNU4-2, complete genome",Unc-DeltaCoV,Unclassified,Deltacoronavirus,Deltacoronavirus
3092,"OL311150.1 Deltacoronavirus sp. isolate HNU4-1, complete genome",Unc-DeltaCoV,Unclassified,Deltacoronavirus,Deltacoronavirus
3093,"MZ802777.1 Porcine deltacoronavirus strain PDCoV/RBR-1/2016/Thailand, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3094,"MZ802776.1 Porcine deltacoronavirus strain PDCoV/VUT-1/2016/Vietnam, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3095,"MZ802775.1 Porcine deltacoronavirus strain PDCoV/NKP-1/2016/Thailand, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3096,"MZ802774.1 Porcine deltacoronavirus strain PDCoV/CBR-3/2016/Thailand, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3097,"MZ802773.1 Porcine deltacoronavirus strain PDCoV/CBR-2/2016/Thailand, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3098,"MZ802772.1 Porcine deltacoronavirus strain PDCoV/CBR-1/2016/Thailand, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3099,"OK546242.1 Porcine deltacoronavirus strain CZ2020, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3100,"MW854634.1 Porcine deltacoronavirus isolate 104-553, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3101,"MZ291567.1 Porcine deltacoronavirus strain OH-FD22 P7, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3102,"MT227371.1 UNVERIFIED: Porcine deltacoronavirus strain PDCoV/Peru/isolate/2019, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3103,"MH118333.1 UNVERIFIED: Porcine deltacoronavirus isolate P30_15_VN_1215, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3104,"MH118332.1 Porcine deltacoronavirus isolate P19_16_VN_0416, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3105,"MK625641.1 Porcine deltacoronavirus isolate CH/JXJGS01/2016, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3106,"MK625640.1 Porcine deltacoronavirus isolate CH/JXJGS01/2016, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3107,"MK625639.1 Porcine deltacoronavirus isolate CH/JXJGS01/2016, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3108,"MK625638.1 Porcine deltacoronavirus isolate CH/JXJGS01/2016, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3109,"MW196362.1 Mutant Porcine deltacoronavirus strain USA/IL/2014/026PDV_P11, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3110,"MN025260.1 Porcine deltacoronavirus, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3111,"KX998969.1 Porcine deltacoronavirus isolate P29_15_VN_1215, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3112,"MK993519.1 Porcine deltacoronavirus isolate CHN/Sichuan/2019, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3113,"MH532440.1 Quail deltacoronavirus strain G032/2015, complete genome",Unc-DeltaCoV,Unclassified,Deltacoronavirus,Deltacoronavirus
3114,"MG832584.1 Porcine deltacoronavirus isolate CHN-HN-1601, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3115,"MF642325.1 Porcine deltacoronavirus strain CHN/QH/2017/1, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3116,"MF642324.1 Porcine deltacoronavirus strain CHN/GS/2017/1, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3117,"MF642323.1 Porcine deltacoronavirus strain CHN/GS/2016/2, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3118,"MF642322.1 Porcine deltacoronavirus strain CHN/GS/2016/1, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3119,"MG812378.1 Sparrow deltacoronavirus strain ISU73347, complete genome",Unc-DeltaCoV,Unclassified,Deltacoronavirus,Deltacoronavirus
3120,"MG812377.1 Sparrow deltacoronavirus strain ISU42824, complete genome",Unc-DeltaCoV,Unclassified,Deltacoronavirus,Deltacoronavirus
3121,"MG812376.1 Sparrow deltacoronavirus strain ISU690-7, complete genome",Unc-DeltaCoV,Unclassified,Deltacoronavirus,Deltacoronavirus
3122,"MG812375.1 Sparrow deltacoronavirus strain ISU690-4, complete genome",Unc-DeltaCoV,Unclassified,Deltacoronavirus,Deltacoronavirus
3123,"MG837131.1 Porcine deltacoronavirus isolate KNU16-07-P10, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3124,"LC260044.1 Porcine deltacoronavirus genomic RNA, complete genome, strain: YMG/JPN/2014",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3125,"LC260043.1 Porcine deltacoronavirus genomic RNA, complete genome, strain: OKN/JPN/2014",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3126,"LC260042.1 Porcine deltacoronavirus genomic RNA, complete genome, strain: MYZ/JPN/2014",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3127,"LC260041.1 Porcine deltacoronavirus genomic RNA, complete genome, strain: IWT/JPN/2014",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3128,"LC260040.1 Porcine deltacoronavirus genomic RNA, complete genome, strain: GNM-2/JPN/2014",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3129,"LC260039.1 Porcine deltacoronavirus genomic RNA, complete genome, strain: GNM-1/JPN/2014",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3130,"LC260038.1 Porcine deltacoronavirus genomic RNA, complete genome, strain: AKT/JPN/2014",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3131,"MF280390.1 Porcine deltacoronavirus strain CHN-GD-2016, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3132,"KY513725.1 Porcine deltacoronavirus strain CH/Jiangsu/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3133,"KY513724.1 Porcine deltacoronavirus strain CH/Hunan/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3134,"KU665558.1 Porcine deltacoronavirus strain CHN-LYG-2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3135,"KY926512.1 Porcine deltacoronavirus isolate KNU16-11, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3136,"MF431743.1 Porcine deltacoronavirus strain SD, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3137,"MF431742.1 Porcine deltacoronavirus strain GD, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3138,"LC260045.1 Porcine deltacoronavirus genomic RNA, complete genome, strain: HKD/JPN/2016",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3139,"KY364365.1 Porcine deltacoronavirus isolate KNU16-07, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3140,"KY354364.1 Porcine deltacoronavirus isolate DH2, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3141,"KX834352.1 Porcine deltacoronavirus strain PDCoV/Swine/Vietnam/Binh21/2015, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3142,"KX834351.1 Porcine deltacoronavirus strain PDCoV/Swine/Vietnam/HaNoi6/2015, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3143,"KX118627.1 Porcine deltacoronavirus isolate P1_16_BTL_0115/PDCoV/2016/Lao, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3144,"KU984334.1 Porcine deltacoronavirus isolate TT_1115, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3145,"KU981062.1 Porcine deltacoronavirus strain NH isolate passage 10, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3146,"KU981061.1 Porcine deltacoronavirus strain NH isolate passage 5, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3147,"KU981060.1 Porcine deltacoronavirus strain NH isolate passage 0, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3148,"KU051649.1 Porcine deltacoronavirus strain PDCoV/Swine/Thailand/S5015L/2015, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3149,"KU051641.1 Porcine deltacoronavirus strain PDCoV/Swine/Thailand/S5011/2015, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3150,"KR265865.1 Porcine deltacoronavirus strain USA/Iowa459/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3151,"KR265863.1 Porcine deltacoronavirus strain USA/Ohio445/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3152,"KR265858.1 Porcine deltacoronavirus strain USA/NorthCarolina452/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3153,"KR265857.1 Porcine deltacoronavirus strain USA/Illinois273/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3154,"KR265856.1 Porcine deltacoronavirus strain USA/Illinois272/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3155,"KR265855.1 Porcine deltacoronavirus strain USA/Minnesota455/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3156,"KR265854.1 Porcine deltacoronavirus strain USA/Minnesota454/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3157,"KR265853.1 Porcine deltacoronavirus strain USA/Minnesota/2013, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3158,"KR265852.1 Porcine deltacoronavirus strain USA/Illinois449/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3159,"KR265851.1 Porcine deltacoronavirus strain USA/Indiana453/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3160,"KR265850.1 Porcine deltacoronavirus strain USA/Michigan448/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3161,"KR265849.1 Porcine deltacoronavirus strain USA/Michigan447/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3162,"KR265847.1 Porcine deltacoronavirus strain USA/Minnesota442/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3163,"KP757892.1 Porcine deltacoronavirus isolate CHN-JS-2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3164,"KP757891.1 Porcine deltacoronavirus isolate CHN-HB-2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3165,"KP757890.1 Porcine deltacoronavirus isolate CHN-AH-2004, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3166,"KT021234.1 Porcine deltacoronavirus strain CH/SXD1/2015, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3167,"KT266822.1 Porcine deltacoronavirus strain CH/Sichuan/S27/2012, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3168,"KR131621.1 Porcine deltacoronavirus isolate PDCoV/CHJXNI2/2015, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3169,"KJ567050.1 Porcine deltacoronavirus 8734/USA-IA/2014, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3170,"KP981395.1 Porcine deltacoronavirus strain USA/IL/2014/026PDV_P11, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3171,"KM820765.1 Porcine deltacoronavirus KNU14-04, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3172,"OP566509.1 Porcine deltacoronavirus isolate vPDCoV YRQ/2016, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3173,"MT260150.1 Porcine deltacoronavirus isolate HNZK-02-P15, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3174,"MT260149.1 Porcine deltacoronavirus isolate HNZK-02-P5, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3175,"ON859973.1 UNVERIFIED: Porcine deltacoronavirus isolate JSYC-2021, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3176,"ON402372.1 Porcine deltacoronavirus isolate HNZK-02-P60, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3177,"ON382562.1 Porcine deltacoronavirus isolate HNZK-02 P100, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3178,"ON968724.1 Porcine deltacoronavirus isolate CH/LNFX/2022, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3179,"MZ388472.1 Porcine deltacoronavirus isolate CH/GX/PDCoV/1539C/2017, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3180,"MZ388471.1 Porcine deltacoronavirus isolate CH/GX/PDCoV/1491B/2017, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3181,"MZ388470.1 Porcine deltacoronavirus isolate CH/GX/PDCoV/1472A/2017, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3182,"MZ388469.1 Porcine deltacoronavirus isolate CH/GX/PDCoV/1423/2016, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3183,"ON494594.1 Porcine deltacoronavirus isolate CHN-SF-2018, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3184,"MH700629.1 UNVERIFIED: Porcine deltacoronavirus isolate P20_16_VN_0416, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3185,"MH700628.1 UNVERIFIED: Porcine deltacoronavirus isolate P12_14_VN_0814, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3186,"MH700627.1 UNVERIFIED: Porcine deltacoronavirus isolate NT1_0416/2016, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3187,"OL900393.1 Porcine deltacoronavirus strain CHN-SCMY2021-02, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3188,"OM256446.1 Porcine deltacoronavirus strain PDCoV-CH-SDLY52-2021, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3189,"MZ772936.1 Porcine deltacoronavirus isolate BN, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3190,"MN520209.1 UNVERIFIED: Porcine deltacoronavirus isolate JS2019-A1414, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3191,"MN520208.1 UNVERIFIED: Porcine deltacoronavirus isolate JS2018-YC15, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3192,"MN520206.1 UNVERIFIED: Porcine deltacoronavirus isolate HN2019-C132, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3193,"MN520205.1 UNVERIFIED: Porcine deltacoronavirus isolate HN2019-C115, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3194,"MN520204.1 UNVERIFIED: Porcine deltacoronavirus isolate HN2018-LH2, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3195,"MN520202.1 UNVERIFIED: Porcine deltacoronavirus isolate GD2018-1, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
3196,"MN520201.1 UNVERIFIED: Porcine deltacoronavirus isolate GD2018-186, complete genome",DeltaCoV-HKU15,DeltaCoV-HKU15,Deltacoronavirus,Deltacoronavirus
